primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
mallar3,[],"['adult', 'call', 'nocturnal flight call', 'sex uncertain']",51.9892,4.4694,Anas platyrhynchos,Mallard,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,03:51,https://www.xeno-canto.org/635430,mallar3/XC635430.ogg
mallar3,[],"['call', 'flight call', 'wingbeats']",50.6359,3.17,Anas platyrhynchos,Mallard,Adrien Mauss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,01:01,https://www.xeno-canto.org/635709,mallar3/XC635709.ogg
mallar3,['skylar'],"['female', 'flight call']",58.3015,26.7376,Anas platyrhynchos,Mallard,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:00,https://www.xeno-canto.org/635777,mallar3/XC635777.ogg
mallar3,[],"['call', 'female']",51.8503,-8.2943,Anas platyrhynchos,Mallard,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:00,https://www.xeno-canto.org/636132,mallar3/XC636132.ogg
mallar3,[],['call'],51.8585,-8.2699,Anas platyrhynchos,Mallard,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:00,https://www.xeno-canto.org/636187,mallar3/XC636187.ogg
mallar3,[],['call'],51.8585,-8.2699,Anas platyrhynchos,Mallard,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,3:00,https://www.xeno-canto.org/637537,mallar3/XC637537.ogg
mallar3,[],['nocturnal flight call'],51.3532,-0.1461,Anas platyrhynchos,Mallard,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:30,https://www.xeno-canto.org/638301,mallar3/XC638301.ogg
mallar3,[],['call'],45.9458,1.353,Anas platyrhynchos,Mallard,Maxence Fouillade,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:00,https://www.xeno-canto.org/638695,mallar3/XC638695.ogg
mallar3,[],"['adult', 'call', 'male']",51.4768,-0.2351,Anas platyrhynchos,Mallard,Shailesh Patel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/638715,mallar3/XC638715.ogg
mallar3,['gnwtea'],"['call', 'display', 'female', 'male']",60.2183,25.1208,Anas platyrhynchos,Mallard,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:20,https://www.xeno-canto.org/639716,mallar3/XC639716.ogg
mallar3,[],"['adult', 'flight call']",50.5796,-1.2984,Anas platyrhynchos,Mallard,Jon Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,08:55,https://www.xeno-canto.org/640634,mallar3/XC640634.ogg
mallar3,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Anas platyrhynchos,Mallard,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:00,https://www.xeno-canto.org/640799,mallar3/XC640799.ogg
mallar3,[],"['call', 'nocturnal flight call']",48.6825,2.4771,Anas platyrhynchos,Mallard,julien Rochefort,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,03:19,https://www.xeno-canto.org/641561,mallar3/XC641561.ogg
mallar3,[],"['flight call', 'nocturnal flight call']",43.3448,-1.8045,Anas platyrhynchos,Mallard,David Santamaría Urbano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,23:30,https://www.xeno-canto.org/643216,mallar3/XC643216.ogg
mallar3,[],['flight call'],63.501,19.4221,Anas platyrhynchos,Mallard,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:00,https://www.xeno-canto.org/644228,mallar3/XC644228.ogg
mallar3,[],['flight call'],63.501,19.4221,Anas platyrhynchos,Mallard,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/644229,mallar3/XC644229.ogg
mallar3,['gnwtea'],['flight call'],63.4616,19.6267,Anas platyrhynchos,Mallard,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,22:00,https://www.xeno-canto.org/644269,mallar3/XC644269.ogg
mallar3,[],"['call', 'female']",58.6397,16.7958,Anas platyrhynchos,Mallard,Hans Norelius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:57,https://www.xeno-canto.org/644434,mallar3/XC644434.ogg
mallar3,[],['flight call'],50.5146,3.4254,Anas platyrhynchos,Mallard,Bernard Collet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:11,https://www.xeno-canto.org/644630,mallar3/XC644630.ogg
mallar3,[],"['adult', 'female']",51.947,4.9996,Anas platyrhynchos,Mallard,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:45,https://www.xeno-canto.org/644695,mallar3/XC644695.ogg
mallar3,[],['call'],51.741,5.8035,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:45,https://www.xeno-canto.org/646950,mallar3/XC646950.ogg
mallar3,[],['flight call'],49.9381,19.2249,Anas platyrhynchos,Mallard,Karol Łanocha,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,18:40,https://www.xeno-canto.org/647885,mallar3/XC647885.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:08,https://www.xeno-canto.org/648249,mallar3/XC648249.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:32,https://www.xeno-canto.org/648250,mallar3/XC648250.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,00:42,https://www.xeno-canto.org/648255,mallar3/XC648255.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:47,https://www.xeno-canto.org/648258,mallar3/XC648258.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:56,https://www.xeno-canto.org/648259,mallar3/XC648259.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,02:55,https://www.xeno-canto.org/648265,mallar3/XC648265.ogg
mallar3,[],"['call', 'flight call']",51.664,5.5152,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,04:49,https://www.xeno-canto.org/648293,mallar3/XC648293.ogg
mallar3,[],"['adult', 'flight call']",43.2392,-0.0517,Anas platyrhynchos,Mallard,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:00,https://www.xeno-canto.org/648714,mallar3/XC648714.ogg
mallar3,[],"['adult', 'call', 'male']",52.0096,4.9051,Anas platyrhynchos,Mallard,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:45,https://www.xeno-canto.org/650944,mallar3/XC650944.ogg
mallar3,[],"['flight call', 'nocturnal flight call', 'wingbeats']",52.3559,4.9373,Anas platyrhynchos,Mallard,guus van duin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,03:40,https://www.xeno-canto.org/652421,mallar3/XC652421.ogg
mallar3,[],"['life stage uncertain', 'sex uncertain']",51.225,-2.978,Anas platyrhynchos,Mallard,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,04:00,https://www.xeno-canto.org/652514,mallar3/XC652514.ogg
mallar3,[],['call'],51.9991,4.1377,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:41,https://www.xeno-canto.org/658170,mallar3/XC658170.ogg
mallar3,[],['call'],51.9991,4.1377,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,21:02,https://www.xeno-canto.org/658197,mallar3/XC658197.ogg
mallar3,[],['call'],51.9991,4.1377,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:22,https://www.xeno-canto.org/658220,mallar3/XC658220.ogg
mallar3,[],['call'],51.9991,4.1377,Anas platyrhynchos,Mallard,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:35,https://www.xeno-canto.org/658221,mallar3/XC658221.ogg
mallar3,[],"['adult', 'call', 'male']",53.923,10.7032,Anas platyrhynchos,Mallard,Bartholomäus Dedersen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:30,https://www.xeno-canto.org/659518,mallar3/XC659518.ogg
mallar3,[],"['adult', 'call', 'female']",48.4637,-123.3755,Anas platyrhynchos,Mallard,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/661079,mallar3/XC661079.ogg
mallar3,[],['call'],35.9328,126.7538,Anas platyrhynchos,Mallard,Byoungsoon Jang,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:30,https://www.xeno-canto.org/661785,mallar3/XC661785.ogg
mallar3,[],"['call', 'life stage uncertain', 'sex uncertain']",55.6143,37.6789,Anas platyrhynchos,Mallard,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,13:30,https://www.xeno-canto.org/664463,mallar3/XC664463.ogg
mallar3,[],"['Wing noise', 'call']",45.6123,-122.7352,Anas platyrhynchos,Mallard,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:58,https://www.xeno-canto.org/666547,mallar3/XC666547.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233857,masboo/XC233857.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233858,masboo/XC233858.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233859,masboo/XC233859.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233860,masboo/XC233860.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233861,masboo/XC233861.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233862,masboo/XC233862.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233863,masboo/XC233863.ogg
masboo,[],['Soundscape'],-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/233864,masboo/XC233864.ogg
masboo,[],"['call', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233865,masboo/XC233865.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233866,masboo/XC233866.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233867,masboo/XC233867.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233868,masboo/XC233868.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233869,masboo/XC233869.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233870,masboo/XC233870.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233871,masboo/XC233871.ogg
masboo,[],"['begging call', 'call', 'female', 'juvenile', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233872,masboo/XC233872.ogg
masboo,[],['Soundscape'],-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/233873,masboo/XC233873.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233874,masboo/XC233874.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233875,masboo/XC233875.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233876,masboo/XC233876.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233877,masboo/XC233877.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233878,masboo/XC233878.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233879,masboo/XC233879.ogg
masboo,[],"['call', 'female', 'male']",-15.8876,54.5191,Sula dactylatra,Masked Booby,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/233880,masboo/XC233880.ogg
masboo,[],['song'],-3.85,-32.4167,Sula dactylatra,Masked Booby,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,7:57,https://www.xeno-canto.org/431271,masboo/XC431271.ogg
masboo,[],['call'],-29.0126,167.9619,Sula dactylatra,Masked Booby,Eric S. J. Tan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:30,https://www.xeno-canto.org/431820,masboo/XC431820.ogg
masboo,[],['call'],-29.0126,167.9619,Sula dactylatra,Masked Booby,Eric S. J. Tan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:30,https://www.xeno-canto.org/431821,masboo/XC431821.ogg
mauala,[],['call'],20.769,-156.237,Paroreomyza montana,Maui Alauahio,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:23,https://www.xeno-canto.org/328226,mauala/XC328226.ogg
mauala,[],['call'],20.769,-156.237,Paroreomyza montana,Maui Alauahio,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:29,https://www.xeno-canto.org/385058,mauala/XC385058.ogg
mauala,[],['call'],20.769,-156.237,Paroreomyza montana,Maui Alauahio,Todd Mark,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,9:00,https://www.xeno-canto.org/75481,mauala/XC75481.ogg
maupar,"['apapan', 'iiwi']","['call', 'song']",20.7846,-156.2221,Pseudonestor xanthophrys,Maui Parrotbill,Brooks Rownd,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,12:18,https://www.xeno-canto.org/123887,maupar/XC123887.ogg
merlin,[],['call'],47.795,-92.079,Falco columbarius,Merlin,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,4.0,12:00,https://www.xeno-canto.org/101582,merlin/XC101582.ogg
merlin,[],"['alarm call', 'female', 'flight call']",69.542,18.444,Falco columbarius,Merlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,06:00,https://www.xeno-canto.org/137949,merlin/XC137949.ogg
merlin,[],"['alarm call', 'female', 'flight call']",69.542,18.444,Falco columbarius,Merlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:30,https://www.xeno-canto.org/137975,merlin/XC137975.ogg
merlin,[],['alarm call'],50.4594,70.0192,Falco columbarius,Merlin,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,18:00,https://www.xeno-canto.org/145139,merlin/XC145139.ogg
merlin,[],['alarm call'],50.4594,70.0192,Falco columbarius,Merlin,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,18:00,https://www.xeno-canto.org/145140,merlin/XC145140.ogg
merlin,[],['alarm call'],50.4594,70.0192,Falco columbarius,Merlin,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,18:00,https://www.xeno-canto.org/145141,merlin/XC145141.ogg
merlin,[],['alarm call'],50.4594,70.0192,Falco columbarius,Merlin,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,18:00,https://www.xeno-canto.org/145142,merlin/XC145142.ogg
merlin,[],"['call', 'juvenile']",51.641,-103.5359,Falco columbarius,Merlin,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,15:30,https://www.xeno-canto.org/157463,merlin/XC157463.ogg
merlin,[],['alarm call'],62.0864,9.8014,Falco columbarius,Merlin,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:30,https://www.xeno-canto.org/172976,merlin/XC172976.ogg
merlin,[],['call'],19.2405,-99.4966,Falco columbarius,Merlin,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/175204,merlin/XC175204.ogg
merlin,[],['call'],69.5667,18.6001,Falco columbarius,Merlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:00,https://www.xeno-canto.org/176537,merlin/XC176537.ogg
merlin,['rinphe'],['alarm call'],44.4449,66.2821,Falco columbarius,Merlin,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:00,https://www.xeno-canto.org/183106,merlin/XC183106.ogg
merlin,[],"['alarm call', 'call', 'female', 'male']",47.5755,-70.3932,Falco columbarius,Merlin,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:39,https://www.xeno-canto.org/186376,merlin/XC186376.ogg
merlin,[],['call'],61.124,-151.1033,Falco columbarius,Merlin,Garrett MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:06,https://www.xeno-canto.org/193658,merlin/XC193658.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:52,https://www.xeno-canto.org/195547,merlin/XC195547.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:52,https://www.xeno-canto.org/195548,merlin/XC195548.ogg
merlin,['bongul'],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:54,https://www.xeno-canto.org/195549,merlin/XC195549.ogg
merlin,['bongul'],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:57,https://www.xeno-canto.org/195550,merlin/XC195550.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:01,https://www.xeno-canto.org/195551,merlin/XC195551.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:03,https://www.xeno-canto.org/195552,merlin/XC195552.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:05,https://www.xeno-canto.org/195553,merlin/XC195553.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:11,https://www.xeno-canto.org/195554,merlin/XC195554.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:34,https://www.xeno-canto.org/195555,merlin/XC195555.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:40,https://www.xeno-canto.org/195556,merlin/XC195556.ogg
merlin,[],['call'],56.0883,-129.3039,Falco columbarius,Merlin,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,06:41,https://www.xeno-canto.org/195558,merlin/XC195558.ogg
merlin,[],['call'],47.0484,-122.995,Falco columbarius,Merlin,Micah Riegner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:30,https://www.xeno-canto.org/198635,merlin/XC198635.ogg
merlin,[],['call'],69.542,18.444,Falco columbarius,Merlin,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/201354,merlin/XC201354.ogg
merlin,[],['call'],44.3211,-78.3264,Falco columbarius,Merlin,Iain,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,07:30,https://www.xeno-canto.org/216630,merlin/XC216630.ogg
merlin,[],['call'],61.124,-151.1033,Falco columbarius,Merlin,Garrett MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:30,https://www.xeno-canto.org/283616,merlin/XC283616.ogg
merlin,[],['call'],40.7999,-124.1531,Falco columbarius,Merlin,Elias Aristides Elias,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:23,https://www.xeno-canto.org/286682,merlin/XC286682.ogg
merlin,[],['call'],45.9768,-69.078,Falco columbarius,Merlin,Fraser Simpson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:57,https://www.xeno-canto.org/313348,merlin/XC313348.ogg
merlin,[],['call'],51.7259,-123.0067,Falco columbarius,Merlin,David Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:00,https://www.xeno-canto.org/324188,merlin/XC324188.ogg
merlin,[],['alarm call'],42.4206,-72.0944,Falco columbarius,Merlin,Justin Lawson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/326488,merlin/XC326488.ogg
merlin,[],['flight call'],58.7552,-94.1121,Falco columbarius,Merlin,Pritam Baruah,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:00,https://www.xeno-canto.org/332445,merlin/XC332445.ogg
merlin,[],"['alarm call', 'flight call']",60.6426,11.1539,Falco columbarius,Merlin,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,17:45,https://www.xeno-canto.org/365406,merlin/XC365406.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:27,https://www.xeno-canto.org/371870,merlin/XC371870.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:31,https://www.xeno-canto.org/371871,merlin/XC371871.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:34,https://www.xeno-canto.org/371873,merlin/XC371873.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:40,https://www.xeno-canto.org/371874,merlin/XC371874.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:41,https://www.xeno-canto.org/371875,merlin/XC371875.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:43,https://www.xeno-canto.org/371876,merlin/XC371876.ogg
merlin,[],['call'],46.6562,-112.0365,Falco columbarius,Merlin,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:45,https://www.xeno-canto.org/371877,merlin/XC371877.ogg
merlin,[],"['alarm call', 'call']",53.3017,-60.3261,Falco columbarius,Merlin,Bronwen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,04:00,https://www.xeno-canto.org/379731,merlin/XC379731.ogg
merlin,[],"['alarm call', 'call']",53.3017,-60.3261,Falco columbarius,Merlin,Bronwen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,04:00,https://www.xeno-canto.org/379732,merlin/XC379732.ogg
merlin,[],['call'],47.657,-70.1522,Falco columbarius,Merlin,Simon Girard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:30,https://www.xeno-canto.org/381050,merlin/XC381050.ogg
